client,bank,context,salt,train_half,point_state,BER128,BER256,agreement
72,B,gaussian_blur,T013-S1,0,4,4,4,True
72,B,gaussian_blur,T013-S1,1,4,4,4,True
72,B,gaussian_blur,T013-S2,0,4,4,4,True
72,B,gaussian_blur,T013-S2,1,4,4,4,True
72,B,gaussian_blur,T013-S3,0,4,4,4,True
72,B,gaussian_blur,T013-S3,1,4,4,4,True
73,A,clean,T013-S0,0,1,1,1,True
73,A,clean,T013-S0,1,1,1,1,True
73,A,clean,T013-S1,0,1,1,1,True
73,A,clean,T013-S1,1,1,1,1,True
73,A,clean,T013-S2,0,1,1,1,True
73,A,clean,T013-S2,1,1,1,1,True
73,A,clean,T013-S3,0,1,1,1,True
73,A,clean,T013-S3,1,1,1,1,True
73,A,brightness_dark,T013-S0,0,1,1,1,True
73,A,brightness_dark,T013-S0,1,1,1,1,True
73,A,brightness_dark,T013-S1,0,1,1,1,True
73,A,brightness_dark,T013-S1,1,1,1,1,True
73,A,brightness_dark,T013-S2,0,1,1,1,True
73,A,brightness_dark,T013-S2,1,1,1,1,True
73,A,brightness_dark,T013-S3,0,1,1,1,True
73,A,brightness_dark,T013-S3,1,1,1,1,True
73,A,contrast_low,T013-S0,0,1,1,1,True
73,A,contrast_low,T013-S0,1,1,1,1,True
73,A,contrast_low,T013-S1,0,1,1,1,True
73,A,contrast_low,T013-S1,1,1,1,1,True
73,A,contrast_low,T013-S2,0,1,1,1,True
73,A,contrast_low,T013-S2,1,1,1,1,True
73,A,contrast_low,T013-S3,0,1,1,1,True
73,A,contrast_low,T013-S3,1,1,1,1,True
73,A,gaussian_noise,T013-S0,0,1,1,1,True
73,A,gaussian_noise,T013-S0,1,1,1,1,True
73,A,gaussian_noise,T013-S1,0,1,1,1,True
73,A,gaussian_noise,T013-S1,1,1,1,1,True
73,A,gaussian_noise,T013-S2,0,1,1,1,True
73,A,gaussian_noise,T013-S2,1,1,1,1,True
73,A,gaussian_noise,T013-S3,0,1,1,1,True
73,A,gaussian_noise,T013-S3,1,1,1,1,True
73,A,gaussian_blur,T013-S0,0,1,1,1,True
73,A,gaussian_blur,T013-S0,1,1,1,1,True
73,A,gaussian_blur,T013-S1,0,1,1,1,True
73,A,gaussian_blur,T013-S1,1,1,1,1,True
73,A,gaussian_blur,T013-S2,0,1,1,1,True
73,A,gaussian_blur,T013-S2,1,1,1,1,True
73,A,gaussian_blur,T013-S3,0,1,1,1,True
73,A,gaussian_blur,T013-S3,1,1,1,1,True
73,B,clean,T013-S0,0,1,1,1,True
73,B,clean,T013-S0,1,1,1,1,True
73,B,clean,T013-S1,0,1,1,1,True
73,B,clean,T013-S1,1,1,1,1,True
73,B,clean,T013-S2,0,1,1,1,True
73,B,clean,T013-S2,1,1,1,1,True
73,B,clean,T013-S3,0,1,1,1,True
73,B,clean,T013-S3,1,1,1,1,True
73,B,brightness_dark,T013-S0,0,1,1,1,True
73,B,brightness_dark,T013-S0,1,1,1,1,True
73,B,brightness_dark,T013-S1,0,1,1,1,True
73,B,brightness_dark,T013-S1,1,1,1,1,True
73,B,brightness_dark,T013-S2,0,1,1,1,True
73,B,brightness_dark,T013-S2,1,1,1,1,True
73,B,brightness_dark,T013-S3,0,1,1,1,True
73,B,brightness_dark,T013-S3,1,1,1,1,True
73,B,contrast_low,T013-S0,0,1,1,1,True
73,B,contrast_low,T013-S0,1,1,1,1,True
73,B,contrast_low,T013-S1,0,1,1,1,True
73,B,contrast_low,T013-S1,1,1,1,1,True
73,B,contrast_low,T013-S2,0,1,1,1,True
73,B,contrast_low,T013-S2,1,1,1,1,True
73,B,contrast_low,T013-S3,0,1,1,1,True
73,B,contrast_low,T013-S3,1,1,1,1,True
73,B,gaussian_noise,T013-S0,0,1,1,1,True
73,B,gaussian_noise,T013-S0,1,1,1,1,True
73,B,gaussian_noise,T013-S1,0,1,1,1,True
73,B,gaussian_noise,T013-S1,1,1,1,1,True
73,B,gaussian_noise,T013-S2,0,1,1,1,True
73,B,gaussian_noise,T013-S2,1,1,1,1,True
73,B,gaussian_noise,T013-S3,0,1,1,1,True
73,B,gaussian_noise,T013-S3,1,1,1,1,True
73,B,gaussian_blur,T013-S0,0,1,1,1,True
73,B,gaussian_blur,T013-S0,1,1,1,1,True
73,B,gaussian_blur,T013-S1,0,1,1,1,True
73,B,gaussian_blur,T013-S1,1,1,1,1,True
73,B,gaussian_blur,T013-S2,0,1,1,1,True
73,B,gaussian_blur,T013-S2,1,1,1,1,True
73,B,gaussian_blur,T013-S3,0,1,1,1,True
73,B,gaussian_blur,T013-S3,1,1,1,1,True
74,A,clean,T013-S0,0,0,0,0,True
74,A,clean,T013-S0,1,0,0,0,True
74,A,clean,T013-S1,0,0,0,0,True
74,A,clean,T013-S1,1,0,0,0,True
74,A,clean,T013-S2,0,0,0,0,True
74,A,clean,T013-S2,1,0,0,0,True
74,A,clean,T013-S3,0,0,0,0,True
74,A,clean,T013-S3,1,0,0,0,True
74,A,brightness_dark,T013-S0,0,1,1,1,True
74,A,brightness_dark,T013-S0,1,1,1,1,True
74,A,brightness_dark,T013-S1,0,1,1,1,True
74,A,brightness_dark,T013-S1,1,1,1,1,True
74,A,brightness_dark,T013-S2,0,1,1,1,True
74,A,brightness_dark,T013-S2,1,1,1,1,True
74,A,brightness_dark,T013-S3,0,1,1,1,True
74,A,brightness_dark,T013-S3,1,1,1,1,True
74,A,contrast_low,T013-S0,0,4,4,4,True
74,A,contrast_low,T013-S0,1,4,4,4,True
74,A,contrast_low,T013-S1,0,4,4,4,True
74,A,contrast_low,T013-S1,1,4,4,4,True
74,A,contrast_low,T013-S2,0,4,4,4,True
74,A,contrast_low,T013-S2,1,4,4,4,True
74,A,contrast_low,T013-S3,0,4,4,4,True
74,A,contrast_low,T013-S3,1,4,4,4,True
74,A,gaussian_noise,T013-S0,0,0,0,0,True
74,A,gaussian_noise,T013-S0,1,0,0,0,True
74,A,gaussian_noise,T013-S1,0,0,0,0,True
74,A,gaussian_noise,T013-S1,1,0,0,0,True
74,A,gaussian_noise,T013-S2,0,0,0,0,True
74,A,gaussian_noise,T013-S2,1,0,0,0,True
74,A,gaussian_noise,T013-S3,0,0,0,0,True
74,A,gaussian_noise,T013-S3,1,0,0,0,True
74,A,gaussian_blur,T013-S0,0,4,4,4,True
74,A,gaussian_blur,T013-S0,1,4,4,4,True
74,A,gaussian_blur,T013-S1,0,4,4,4,True
74,A,gaussian_blur,T013-S1,1,4,4,4,True
74,A,gaussian_blur,T013-S2,0,4,4,4,True
74,A,gaussian_blur,T013-S2,1,4,4,4,True
74,A,gaussian_blur,T013-S3,0,4,4,4,True
74,A,gaussian_blur,T013-S3,1,4,4,4,True
74,B,clean,T013-S0,0,0,0,0,True
74,B,clean,T013-S0,1,0,0,0,True
74,B,clean,T013-S1,0,0,0,0,True
74,B,clean,T013-S1,1,0,0,0,True
74,B,clean,T013-S2,0,0,0,0,True
74,B,clean,T013-S2,1,0,0,0,True
74,B,clean,T013-S3,0,0,0,0,True
74,B,clean,T013-S3,1,0,0,0,True
74,B,brightness_dark,T013-S0,0,1,1,1,True
74,B,brightness_dark,T013-S0,1,1,1,1,True
74,B,brightness_dark,T013-S1,0,1,1,1,True
74,B,brightness_dark,T013-S1,1,1,1,1,True
74,B,brightness_dark,T013-S2,0,1,1,1,True
74,B,brightness_dark,T013-S2,1,1,1,1,True
74,B,brightness_dark,T013-S3,0,1,1,1,True
74,B,brightness_dark,T013-S3,1,1,1,1,True
74,B,contrast_low,T013-S0,0,4,4,4,True
74,B,contrast_low,T013-S0,1,4,4,4,True
74,B,contrast_low,T013-S1,0,4,4,4,True
74,B,contrast_low,T013-S1,1,4,4,4,True
74,B,contrast_low,T013-S2,0,4,4,4,True
74,B,contrast_low,T013-S2,1,4,4,4,True
74,B,contrast_low,T013-S3,0,4,4,4,True
74,B,contrast_low,T013-S3,1,4,4,4,True
74,B,gaussian_noise,T013-S0,0,0,0,0,True
74,B,gaussian_noise,T013-S0,1,0,0,0,True
74,B,gaussian_noise,T013-S1,0,0,0,0,True
74,B,gaussian_noise,T013-S1,1,0,0,0,True
74,B,gaussian_noise,T013-S2,0,0,0,0,True
74,B,gaussian_noise,T013-S2,1,0,0,0,True
74,B,gaussian_noise,T013-S3,0,0,0,0,True
74,B,gaussian_noise,T013-S3,1,0,0,0,True
74,B,gaussian_blur,T013-S0,0,4,4,4,True
74,B,gaussian_blur,T013-S0,1,4,4,4,True
74,B,gaussian_blur,T013-S1,0,4,4,4,True
74,B,gaussian_blur,T013-S1,1,4,4,4,True
74,B,gaussian_blur,T013-S2,0,4,4,4,True
74,B,gaussian_blur,T013-S2,1,4,4,4,True
74,B,gaussian_blur,T013-S3,0,4,4,4,True
74,B,gaussian_blur,T013-S3,1,4,4,4,True
75,A,clean,T013-S0,0,1,1,1,True
75,A,clean,T013-S0,1,1,1,1,True
75,A,clean,T013-S1,0,1,1,1,True
75,A,clean,T013-S1,1,1,1,1,True
75,A,clean,T013-S2,0,1,1,1,True
75,A,clean,T013-S2,1,1,1,1,True
75,A,clean,T013-S3,0,1,1,1,True
75,A,clean,T013-S3,1,1,1,1,True
75,A,brightness_dark,T013-S0,0,1,1,1,True
75,A,brightness_dark,T013-S0,1,1,1,1,True
75,A,brightness_dark,T013-S1,0,1,1,1,True
75,A,brightness_dark,T013-S1,1,1,1,1,True
75,A,brightness_dark,T013-S2,0,1,1,1,True
75,A,brightness_dark,T013-S2,1,1,1,1,True
75,A,brightness_dark,T013-S3,0,1,1,1,True
75,A,brightness_dark,T013-S3,1,1,1,1,True
75,A,contrast_low,T013-S0,0,1,1,1,True
75,A,contrast_low,T013-S0,1,1,1,1,True
75,A,contrast_low,T013-S1,0,1,1,1,True
75,A,contrast_low,T013-S1,1,1,1,1,True
75,A,contrast_low,T013-S2,0,1,1,1,True
75,A,contrast_low,T013-S2,1,1,1,2,False
75,A,contrast_low,T013-S3,0,1,1,1,True
75,A,contrast_low,T013-S3,1,1,1,1,True
75,A,gaussian_noise,T013-S0,0,1,1,1,True
75,A,gaussian_noise,T013-S0,1,1,1,1,True
75,A,gaussian_noise,T013-S1,0,1,1,1,True
75,A,gaussian_noise,T013-S1,1,1,1,1,True
75,A,gaussian_noise,T013-S2,0,1,1,1,True
75,A,gaussian_noise,T013-S2,1,1,1,1,True
75,A,gaussian_noise,T013-S3,0,1,1,1,True
75,A,gaussian_noise,T013-S3,1,1,1,1,True
75,A,gaussian_blur,T013-S0,0,1,1,1,True
75,A,gaussian_blur,T013-S0,1,1,1,1,True
75,A,gaussian_blur,T013-S1,0,1,1,1,True
75,A,gaussian_blur,T013-S1,1,1,1,1,True
75,A,gaussian_blur,T013-S2,0,1,1,1,True
75,A,gaussian_blur,T013-S2,1,1,1,1,True
75,A,gaussian_blur,T013-S3,0,1,1,1,True
75,A,gaussian_blur,T013-S3,1,1,1,1,True
75,B,clean,T013-S0,0,1,1,1,True
75,B,clean,T013-S0,1,1,1,1,True
75,B,clean,T013-S1,0,1,1,1,True
75,B,clean,T013-S1,1,1,1,1,True
75,B,clean,T013-S2,0,1,1,1,True
75,B,clean,T013-S2,1,1,1,1,True
75,B,clean,T013-S3,0,1,1,1,True
75,B,clean,T013-S3,1,1,1,1,True
75,B,brightness_dark,T013-S0,0,1,1,1,True
75,B,brightness_dark,T013-S0,1,1,1,1,True
75,B,brightness_dark,T013-S1,0,1,1,1,True
75,B,brightness_dark,T013-S1,1,1,1,1,True
75,B,brightness_dark,T013-S2,0,1,1,1,True
75,B,brightness_dark,T013-S2,1,1,1,1,True
75,B,brightness_dark,T013-S3,0,1,1,1,True
75,B,brightness_dark,T013-S3,1,1,1,1,True
75,B,contrast_low,T013-S0,0,1,1,1,True
75,B,contrast_low,T013-S0,1,1,1,1,True
75,B,contrast_low,T013-S1,0,1,1,1,True
75,B,contrast_low,T013-S1,1,1,1,1,True
75,B,contrast_low,T013-S2,0,1,1,1,True
75,B,contrast_low,T013-S2,1,1,1,1,True
75,B,contrast_low,T013-S3,0,1,1,1,True
75,B,contrast_low,T013-S3,1,1,1,1,True
75,B,gaussian_noise,T013-S0,0,1,1,1,True
75,B,gaussian_noise,T013-S0,1,1,1,1,True
75,B,gaussian_noise,T013-S1,0,1,1,1,True
75,B,gaussian_noise,T013-S1,1,1,1,1,True
75,B,gaussian_noise,T013-S2,0,1,1,1,True
75,B,gaussian_noise,T013-S2,1,1,1,1,True
75,B,gaussian_noise,T013-S3,0,1,1,1,True
75,B,gaussian_noise,T013-S3,1,1,1,1,True
75,B,gaussian_blur,T013-S0,0,1,1,1,True
75,B,gaussian_blur,T013-S0,1,1,1,1,True
75,B,gaussian_blur,T013-S1,0,1,1,1,True
75,B,gaussian_blur,T013-S1,1,1,1,1,True
75,B,gaussian_blur,T013-S2,0,1,1,1,True
75,B,gaussian_blur,T013-S2,1,1,1,1,True
75,B,gaussian_blur,T013-S3,0,1,1,1,True
75,B,gaussian_blur,T013-S3,1,1,1,1,True
76,A,clean,T013-S0,0,3,3,3,True
76,A,clean,T013-S0,1,3,3,3,True
76,A,clean,T013-S1,0,3,3,3,True
76,A,clean,T013-S1,1,3,3,3,True
76,A,clean,T013-S2,0,3,3,3,True
76,A,clean,T013-S2,1,3,3,3,True
76,A,clean,T013-S3,0,3,3,3,True
76,A,clean,T013-S3,1,3,3,3,True
76,A,brightness_dark,T013-S0,0,1,1,1,True
76,A,brightness_dark,T013-S0,1,1,1,1,True
76,A,brightness_dark,T013-S1,0,1,1,1,True
76,A,brightness_dark,T013-S1,1,1,1,1,True
76,A,brightness_dark,T013-S2,0,1,1,1,True
76,A,brightness_dark,T013-S2,1,1,1,1,True
76,A,brightness_dark,T013-S3,0,1,1,1,True
76,A,brightness_dark,T013-S3,1,1,1,1,True
76,A,contrast_low,T013-S0,0,3,3,3,True
76,A,contrast_low,T013-S0,1,3,3,3,True
76,A,contrast_low,T013-S1,0,3,3,3,True
76,A,contrast_low,T013-S1,1,3,3,3,True
76,A,contrast_low,T013-S2,0,3,3,3,True
76,A,contrast_low,T013-S2,1,3,3,3,True
76,A,contrast_low,T013-S3,0,3,3,3,True
76,A,contrast_low,T013-S3,1,3,3,3,True
76,A,gaussian_noise,T013-S0,0,3,3,3,True
76,A,gaussian_noise,T013-S0,1,3,3,3,True
76,A,gaussian_noise,T013-S1,0,3,3,3,True
76,A,gaussian_noise,T013-S1,1,3,3,3,True
76,A,gaussian_noise,T013-S2,0,3,3,3,True
76,A,gaussian_noise,T013-S2,1,3,3,3,True
76,A,gaussian_noise,T013-S3,0,3,3,3,True
76,A,gaussian_noise,T013-S3,1,3,3,3,True
76,A,gaussian_blur,T013-S0,0,4,4,4,True
76,A,gaussian_blur,T013-S0,1,3,3,3,True
76,A,gaussian_blur,T013-S1,0,3,3,3,True
76,A,gaussian_blur,T013-S1,1,4,4,4,True
76,A,gaussian_blur,T013-S2,0,4,3,3,True
76,A,gaussian_blur,T013-S2,1,4,3,3,True
76,A,gaussian_blur,T013-S3,0,4,3,3,True
76,A,gaussian_blur,T013-S3,1,4,3,3,True
76,B,clean,T013-S0,0,3,3,3,True
76,B,clean,T013-S0,1,3,3,3,True
76,B,clean,T013-S1,0,3,3,3,True
76,B,clean,T013-S1,1,3,3,3,True
76,B,clean,T013-S2,0,3,3,3,True
76,B,clean,T013-S2,1,3,3,3,True
76,B,clean,T013-S3,0,3,3,3,True
76,B,clean,T013-S3,1,3,3,3,True
76,B,brightness_dark,T013-S0,0,1,1,1,True
76,B,brightness_dark,T013-S0,1,1,1,1,True
76,B,brightness_dark,T013-S1,0,1,1,1,True
76,B,brightness_dark,T013-S1,1,1,1,1,True
76,B,brightness_dark,T013-S2,0,1,1,1,True
76,B,brightness_dark,T013-S2,1,1,1,1,True
76,B,brightness_dark,T013-S3,0,1,1,1,True
76,B,brightness_dark,T013-S3,1,1,1,1,True
76,B,contrast_low,T013-S0,0,3,3,3,True
76,B,contrast_low,T013-S0,1,3,3,3,True
76,B,contrast_low,T013-S1,0,3,3,3,True
76,B,contrast_low,T013-S1,1,3,3,3,True
76,B,contrast_low,T013-S2,0,3,3,3,True
76,B,contrast_low,T013-S2,1,3,3,3,True
76,B,contrast_low,T013-S3,0,3,3,3,True
76,B,contrast_low,T013-S3,1,3,3,3,True
76,B,gaussian_noise,T013-S0,0,3,3,3,True
76,B,gaussian_noise,T013-S0,1,3,3,3,True
76,B,gaussian_noise,T013-S1,0,3,3,3,True
76,B,gaussian_noise,T013-S1,1,3,3,3,True
76,B,gaussian_noise,T013-S2,0,3,3,3,True
76,B,gaussian_noise,T013-S2,1,3,3,3,True
76,B,gaussian_noise,T013-S3,0,3,3,3,True
76,B,gaussian_noise,T013-S3,1,3,3,3,True
76,B,gaussian_blur,T013-S0,0,4,3,3,True
76,B,gaussian_blur,T013-S0,1,3,3,3,True
76,B,gaussian_blur,T013-S1,0,3,3,3,True
76,B,gaussian_blur,T013-S1,1,4,3,3,True
76,B,gaussian_blur,T013-S2,0,3,3,3,True
76,B,gaussian_blur,T013-S2,1,3,3,3,True
76,B,gaussian_blur,T013-S3,0,4,3,3,True
76,B,gaussian_blur,T013-S3,1,3,3,3,True
77,A,clean,T013-S0,0,3,3,3,True
77,A,clean,T013-S0,1,3,3,3,True
77,A,clean,T013-S1,0,3,3,3,True
77,A,clean,T013-S1,1,3,3,3,True
77,A,clean,T013-S2,0,3,3,3,True
77,A,clean,T013-S2,1,3,3,3,True
77,A,clean,T013-S3,0,3,3,3,True
77,A,clean,T013-S3,1,3,3,3,True
77,A,brightness_dark,T013-S0,0,3,3,3,True
77,A,brightness_dark,T013-S0,1,4,3,3,True
77,A,brightness_dark,T013-S1,0,3,3,3,True
77,A,brightness_dark,T013-S1,1,3,3,3,True
77,A,brightness_dark,T013-S2,0,3,3,3,True
77,A,brightness_dark,T013-S2,1,4,3,3,True
77,A,brightness_dark,T013-S3,0,4,3,3,True
77,A,brightness_dark,T013-S3,1,3,3,3,True
77,A,contrast_low,T013-S0,0,3,3,3,True
77,A,contrast_low,T013-S0,1,3,3,3,True
77,A,contrast_low,T013-S1,0,3,3,3,True
77,A,contrast_low,T013-S1,1,3,3,3,True
77,A,contrast_low,T013-S2,0,3,3,3,True
77,A,contrast_low,T013-S2,1,3,3,3,True
77,A,contrast_low,T013-S3,0,3,3,3,True
77,A,contrast_low,T013-S3,1,3,3,3,True
77,A,gaussian_noise,T013-S0,0,3,3,3,True
77,A,gaussian_noise,T013-S0,1,3,3,3,True
77,A,gaussian_noise,T013-S1,0,3,3,3,True
77,A,gaussian_noise,T013-S1,1,3,3,3,True
77,A,gaussian_noise,T013-S2,0,3,3,3,True
77,A,gaussian_noise,T013-S2,1,3,3,3,True
77,A,gaussian_noise,T013-S3,0,3,3,3,True
77,A,gaussian_noise,T013-S3,1,3,3,3,True
77,A,gaussian_blur,T013-S0,0,3,3,3,True
77,A,gaussian_blur,T013-S0,1,3,3,3,True
77,A,gaussian_blur,T013-S1,0,3,3,3,True
77,A,gaussian_blur,T013-S1,1,3,3,3,True
77,A,gaussian_blur,T013-S2,0,3,3,3,True
77,A,gaussian_blur,T013-S2,1,3,3,3,True
77,A,gaussian_blur,T013-S3,0,3,3,3,True
77,A,gaussian_blur,T013-S3,1,3,3,3,True
77,B,clean,T013-S0,0,3,3,3,True
77,B,clean,T013-S0,1,3,3,3,True
77,B,clean,T013-S1,0,3,3,3,True
77,B,clean,T013-S1,1,3,3,3,True
77,B,clean,T013-S2,0,3,3,3,True
77,B,clean,T013-S2,1,3,3,3,True
77,B,clean,T013-S3,0,3,3,3,True
77,B,clean,T013-S3,1,3,3,3,True
77,B,brightness_dark,T013-S0,0,3,1,3,False
77,B,brightness_dark,T013-S0,1,4,1,3,False
77,B,brightness_dark,T013-S1,0,3,3,3,True
77,B,brightness_dark,T013-S1,1,4,1,3,False
77,B,brightness_dark,T013-S2,0,3,3,3,True
77,B,brightness_dark,T013-S2,1,4,1,1,True
77,B,brightness_dark,T013-S3,0,4,1,3,False
77,B,brightness_dark,T013-S3,1,3,1,3,False
77,B,contrast_low,T013-S0,0,3,3,3,True
77,B,contrast_low,T013-S0,1,3,3,3,True
77,B,contrast_low,T013-S1,0,3,3,3,True
77,B,contrast_low,T013-S1,1,3,3,3,True
77,B,contrast_low,T013-S2,0,3,3,3,True
77,B,contrast_low,T013-S2,1,3,3,3,True
77,B,contrast_low,T013-S3,0,3,3,3,True
77,B,contrast_low,T013-S3,1,3,3,3,True
77,B,gaussian_noise,T013-S0,0,3,3,3,True
77,B,gaussian_noise,T013-S0,1,3,3,3,True
77,B,gaussian_noise,T013-S1,0,3,3,3,True
77,B,gaussian_noise,T013-S1,1,3,3,3,True
77,B,gaussian_noise,T013-S2,0,3,3,3,True
77,B,gaussian_noise,T013-S2,1,3,3,3,True
77,B,gaussian_noise,T013-S3,0,3,3,3,True
77,B,gaussian_noise,T013-S3,1,3,3,3,True
77,B,gaussian_blur,T013-S0,0,3,3,3,True
77,B,gaussian_blur,T013-S0,1,3,3,3,True
77,B,gaussian_blur,T013-S1,0,3,3,3,True
77,B,gaussian_blur,T013-S1,1,3,3,3,True
77,B,gaussian_blur,T013-S2,0,3,3,3,True
77,B,gaussian_blur,T013-S2,1,3,3,3,True
77,B,gaussian_blur,T013-S3,0,3,3,3,True
77,B,gaussian_blur,T013-S3,1,3,3,3,True
78,A,clean,T013-S0,0,1,1,1,True
78,A,clean,T013-S0,1,1,1,1,True
78,A,clean,T013-S1,0,1,1,1,True
78,A,clean,T013-S1,1,1,1,1,True
78,A,clean,T013-S2,0,1,1,1,True
78,A,clean,T013-S2,1,1,1,1,True
78,A,clean,T013-S3,0,1,1,1,True
78,A,clean,T013-S3,1,1,1,1,True
78,A,brightness_dark,T013-S0,0,3,3,3,True
78,A,brightness_dark,T013-S0,1,3,3,3,True
78,A,brightness_dark,T013-S1,0,3,3,3,True
78,A,brightness_dark,T013-S1,1,3,3,3,True
78,A,brightness_dark,T013-S2,0,3,3,3,True
78,A,brightness_dark,T013-S2,1,3,3,3,True
78,A,brightness_dark,T013-S3,0,3,3,3,True
78,A,brightness_dark,T013-S3,1,3,3,3,True
78,A,contrast_low,T013-S0,0,1,1,1,True
78,A,contrast_low,T013-S0,1,1,1,1,True
78,A,contrast_low,T013-S1,0,1,1,1,True
78,A,contrast_low,T013-S1,1,1,1,1,True
78,A,contrast_low,T013-S2,0,1,1,1,True
78,A,contrast_low,T013-S2,1,1,1,1,True
78,A,contrast_low,T013-S3,0,1,1,1,True
78,A,contrast_low,T013-S3,1,1,1,1,True
78,A,gaussian_noise,T013-S0,0,1,1,1,True
78,A,gaussian_noise,T013-S0,1,1,1,1,True
78,A,gaussian_noise,T013-S1,0,1,1,1,True
78,A,gaussian_noise,T013-S1,1,1,1,1,True
78,A,gaussian_noise,T013-S2,0,1,1,1,True
78,A,gaussian_noise,T013-S2,1,1,1,1,True
78,A,gaussian_noise,T013-S3,0,1,1,1,True
78,A,gaussian_noise,T013-S3,1,1,1,1,True
78,A,gaussian_blur,T013-S0,0,1,1,1,True
78,A,gaussian_blur,T013-S0,1,1,1,1,True
78,A,gaussian_blur,T013-S1,0,1,1,1,True
78,A,gaussian_blur,T013-S1,1,1,1,1,True
78,A,gaussian_blur,T013-S2,0,1,1,1,True
78,A,gaussian_blur,T013-S2,1,1,1,1,True
78,A,gaussian_blur,T013-S3,0,1,1,1,True
78,A,gaussian_blur,T013-S3,1,1,1,1,True
78,B,clean,T013-S0,0,1,1,1,True
78,B,clean,T013-S0,1,1,1,1,True
78,B,clean,T013-S1,0,1,1,1,True
78,B,clean,T013-S1,1,1,1,1,True
78,B,clean,T013-S2,0,1,1,1,True
78,B,clean,T013-S2,1,1,1,1,True
78,B,clean,T013-S3,0,1,1,1,True
78,B,clean,T013-S3,1,1,1,1,True
78,B,brightness_dark,T013-S0,0,3,3,3,True
78,B,brightness_dark,T013-S0,1,3,3,3,True
78,B,brightness_dark,T013-S1,0,3,3,3,True
78,B,brightness_dark,T013-S1,1,3,3,3,True
78,B,brightness_dark,T013-S2,0,3,3,3,True
78,B,brightness_dark,T013-S2,1,3,3,3,True
78,B,brightness_dark,T013-S3,0,3,3,3,True
78,B,brightness_dark,T013-S3,1,3,3,3,True
78,B,contrast_low,T013-S0,0,1,1,1,True
78,B,contrast_low,T013-S0,1,1,1,1,True
78,B,contrast_low,T013-S1,0,1,1,1,True
78,B,contrast_low,T013-S1,1,1,1,1,True
78,B,contrast_low,T013-S2,0,1,1,1,True
78,B,contrast_low,T013-S2,1,1,1,1,True
78,B,contrast_low,T013-S3,0,1,1,1,True
78,B,contrast_low,T013-S3,1,1,1,1,True
78,B,gaussian_noise,T013-S0,0,1,1,1,True
78,B,gaussian_noise,T013-S0,1,1,1,1,True
78,B,gaussian_noise,T013-S1,0,1,1,1,True
78,B,gaussian_noise,T013-S1,1,1,1,1,True
78,B,gaussian_noise,T013-S2,0,1,1,1,True
78,B,gaussian_noise,T013-S2,1,1,1,1,True
78,B,gaussian_noise,T013-S3,0,1,1,1,True
78,B,gaussian_noise,T013-S3,1,1,1,1,True
78,B,gaussian_blur,T013-S0,0,1,1,1,True
78,B,gaussian_blur,T013-S0,1,1,1,1,True
78,B,gaussian_blur,T013-S1,0,1,1,1,True
78,B,gaussian_blur,T013-S1,1,1,1,1,True
78,B,gaussian_blur,T013-S2,0,1,1,1,True
78,B,gaussian_blur,T013-S2,1,1,1,1,True
78,B,gaussian_blur,T013-S3,0,1,1,1,True
78,B,gaussian_blur,T013-S3,1,1,1,1,True
79,A,clean,T013-S0,0,3,3,3,True
79,A,clean,T013-S0,1,3,3,3,True
79,A,clean,T013-S1,0,3,3,3,True
79,A,clean,T013-S1,1,3,3,3,True
79,A,clean,T013-S2,0,3,3,3,True
79,A,clean,T013-S2,1,3,3,3,True
79,A,clean,T013-S3,0,3,3,3,True
79,A,clean,T013-S3,1,3,3,3,True
79,A,brightness_dark,T013-S0,0,3,3,3,True
79,A,brightness_dark,T013-S0,1,3,3,3,True
79,A,brightness_dark,T013-S1,0,3,3,3,True
79,A,brightness_dark,T013-S1,1,3,3,3,True
79,A,brightness_dark,T013-S2,0,3,3,3,True
79,A,brightness_dark,T013-S2,1,3,3,3,True
79,A,brightness_dark,T013-S3,0,3,3,3,True
79,A,brightness_dark,T013-S3,1,3,3,3,True
79,A,contrast_low,T013-S0,0,2,2,2,True
79,A,contrast_low,T013-S0,1,2,2,2,True
79,A,contrast_low,T013-S1,0,2,2,2,True
79,A,contrast_low,T013-S1,1,2,2,2,True
79,A,contrast_low,T013-S2,0,2,2,2,True
79,A,contrast_low,T013-S2,1,2,2,2,True
79,A,contrast_low,T013-S3,0,2,2,2,True
79,A,contrast_low,T013-S3,1,2,2,2,True
79,A,gaussian_noise,T013-S0,0,3,3,3,True
79,A,gaussian_noise,T013-S0,1,3,3,3,True
79,A,gaussian_noise,T013-S1,0,3,3,3,True
79,A,gaussian_noise,T013-S1,1,3,3,3,True
79,A,gaussian_noise,T013-S2,0,3,3,3,True
79,A,gaussian_noise,T013-S2,1,3,3,3,True
79,A,gaussian_noise,T013-S3,0,3,3,3,True
79,A,gaussian_noise,T013-S3,1,3,3,3,True
79,A,gaussian_blur,T013-S0,0,3,3,3,True
79,A,gaussian_blur,T013-S0,1,3,3,3,True
79,A,gaussian_blur,T013-S1,0,3,3,3,True
79,A,gaussian_blur,T013-S1,1,3,3,3,True
79,A,gaussian_blur,T013-S2,0,3,3,3,True
79,A,gaussian_blur,T013-S2,1,3,3,3,True
79,A,gaussian_blur,T013-S3,0,3,3,3,True
79,A,gaussian_blur,T013-S3,1,3,3,3,True
79,B,clean,T013-S0,0,3,3,3,True
79,B,clean,T013-S0,1,3,3,3,True
79,B,clean,T013-S1,0,3,3,3,True
