client,bank,context,iterations,updates,trace,converged,cap_hit,direct_KKT,sum_error,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE,reference_KKT,reference_objective,prevalence_error,objective_error,old_PGD_cap,old_PGD_iterations,old_PGD_prevalence_error,reference_agreement
13,A,gaussian_noise,2,2,"[{'active': [1, 4, 5, 9], 'minimum': 0.009439682573292712, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7, 9], 'minimum': -0.002008135303472494, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7, 9], 'minimum': 0.00031355384880183757, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.0001950331370007075,0.008221337923535238,4,0,1.2845228726103968,True,1.1102230246251565e-16,0.0001950331370007075,0.0,0.0,False,13932,6.768495170806146e-10,True
13,A,gaussian_blur,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.16626503129068768, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.03669483121891514, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.23092058257783007, 'action': 'add', 'coordinate': 7}, {'active': [1, 5, 7], 'minimum': 0.01595660473053076, 'action': 'accept'}]",True,False,5.637851296924623e-18,0.0,0.0004520263212992626,0.005334564589381172,3,0,1.1709907609154868,True,5.637851296924623e-18,0.0004520263212992626,0.0,0.0,False,3847,1.6830196611361536e-10,True
13,B,clean,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.14533350925593083, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.001391730046503733, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.014497841312743185, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.020215549731893028, 'action': 'accept'}]",True,False,2.211772431870429e-17,0.0,0.0002935918645190913,0.011278084239611888,3,0,1.1572016759770745,True,2.211772431870429e-17,0.0002935918645190913,0.0,0.0,False,3704,1.7232428678459755e-10,True
13,B,brightness_dark,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.29552194343274957, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': 0.028156922429965186, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7], 'minimum': -0.03890129427452552, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5, 7], 'minimum': 0.1143271573366057, 'action': 'accept'}]",True,False,1.089623183347932e-17,0.0,0.0003037588736292194,0.0307238975525193,3,0,1.418149309299274,True,1.089623183347932e-17,0.0003037588736292194,0.0,0.0,False,5062,2.4515903196409283e-10,True
13,B,contrast_low,2,2,"[{'active': [1, 4, 5, 9], 'minimum': -0.1242282580912796, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.06963630577888485, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.25194348095916536, 'action': 'accept'}]",True,False,1.951563910473908e-18,0.0,0.00027683734556497794,0.026891612506079726,2,0,1.2389234424666355,True,1.951563910473908e-18,0.00027683734556497794,0.0,0.0,False,1487,1.031202900847461e-11,True
13,B,gaussian_noise,1,1,"[{'active': [1, 4, 5, 9], 'minimum': 0.01230431638327933, 'action': 'add', 'coordinate': 7}, {'active': [1, 4, 5, 7, 9], 'minimum': 0.0014468390166460761, 'action': 'accept'}]",True,False,2.6454533008646308e-17,0.0,0.00018168288600923938,0.00798454460506371,5,0,1.2594488043687506,True,2.6454533008646308e-17,0.00018168288600923938,0.0,0.0,False,14238,6.923830415256349e-10,True
13,B,gaussian_blur,3,3,"[{'active': [1, 4, 5, 9], 'minimum': -0.18039358219593257, 'action': 'remove', 'coordinate': 9}, {'active': [1, 4, 5], 'minimum': -0.03947409181717532, 'action': 'remove', 'coordinate': 4}, {'active': [1, 5], 'minimum': 0.22998202617716068, 'action': 'add', 'coordinate': 7}, {'active': [1, 5, 7], 'minimum': 0.015007333339793408, 'action': 'accept'}]",True,False,1.9434323941802667e-17,0.0,0.00046288441686812107,0.005469331353356407,3,0,1.1616956364046689,True,1.9434323941802667e-17,0.00046288441686812107,0.0,0.0,False,3787,1.6531316766876802e-10,True
14,A,clean,0,0,"[{'active': [0, 2, 6], 'minimum': 0.10063101015317522, 'action': 'accept'}]",True,False,2.5153490401663703e-17,0.0,0.0011707773073508395,0.001436094581006156,3,0,0.201558899962291,True,2.5153490401663703e-17,0.0011707773073508395,0.0,0.0,False,871,3.920685998082263e-11,True
14,A,brightness_dark,2,2,"[{'active': [0, 2, 5, 6, 9], 'minimum': -0.18728387272662786, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 6, 9], 'minimum': -0.06642654243692427, 'action': 'remove', 'coordinate': 9}, {'active': [0, 2, 6], 'minimum': 0.11922316429718294, 'action': 'accept'}]",True,False,2.2985086056692694e-17,0.0,0.0005932568731052455,0.002166008044534885,3,0,0.37074485580179684,True,2.2985086056692694e-17,0.0005932568731052455,0.0,0.0,False,1044,4.308253753748659e-11,True
14,A,contrast_low,1,1,"[{'active': [0, 2, 4, 6], 'minimum': -1.1829622757158162, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 6], 'minimum': 0.04174914941242536, 'action': 'accept'}]",True,False,8.239936510889834e-18,0.0,0.0005825536323483203,0.001649234914445941,3,0,0.5018402424053232,True,8.239936510889834e-18,0.0005825536323483203,0.0,0.0,False,2183,8.179756871840027e-11,True
14,A,gaussian_noise,3,3,"[{'active': [2, 6], 'minimum': 0.05791839021845546, 'action': 'add', 'coordinate': 8}, {'active': [2, 6, 8], 'minimum': 0.039643595982566615, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 6, 8], 'minimum': -0.1043432686503072, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2, 6], 'minimum': 0.07148957132052014, 'action': 'accept'}]",True,False,2.3418766925686896e-17,0.0,0.0018179643428944481,0.0021641715451547745,3,0,0.2398625432793906,True,2.3418766925686896e-17,0.0018179643428944481,0.0,0.0,False,1070,4.8222537074593674e-11,True
14,A,gaussian_blur,0,0,"[{'active': [0, 2, 6], 'minimum': 0.07689957954989468, 'action': 'accept'}]",True,False,1.214306433183765e-17,0.0,0.0008857171263951818,0.001152274473165541,3,0,0.09626639857207854,True,1.214306433183765e-17,0.0008857171263951818,0.0,0.0,False,1040,5.2096549296720696e-11,True
14,B,clean,0,0,"[{'active': [0, 2, 6], 'minimum': 0.10063101015317522, 'action': 'accept'}]",True,False,2.5153490401663703e-17,0.0,0.0011707773073508395,0.001436094581006156,3,0,0.201558899962291,True,2.5153490401663703e-17,0.0011707773073508395,0.0,0.0,False,871,3.920685998082263e-11,True
14,B,brightness_dark,2,2,"[{'active': [0, 2, 5, 6, 9], 'minimum': -0.18885259148993314, 'action': 'remove', 'coordinate': 5}, {'active': [0, 2, 6, 9], 'minimum': -0.06994876734275467, 'action': 'remove', 'coordinate': 9}, {'active': [0, 2, 6], 'minimum': 0.11727143386185035, 'action': 'accept'}]",True,False,9.107298248878237e-18,0.0,0.000637668312438692,0.0022511313905613436,3,0,0.3872279720518592,True,9.107298248878237e-18,0.000637668312438692,0.0,0.0,False,1031,4.216460514072651e-11,True
14,B,contrast_low,1,1,"[{'active': [0, 2, 4, 6], 'minimum': -1.014579384313561, 'action': 'remove', 'coordinate': 4}, {'active': [0, 2, 6], 'minimum': 0.021128715123838626, 'action': 'accept'}]",True,False,1.0625181290357943e-17,0.0,0.0005090583240584652,0.002849144022594471,3,0,0.8180542872027164,True,1.0625181290357943e-17,0.0005090583240584652,0.0,0.0,False,2844,8.514566829376236e-11,True
14,B,gaussian_noise,3,3,"[{'active': [2, 6], 'minimum': 0.05850450814779263, 'action': 'add', 'coordinate': 8}, {'active': [2, 6, 8], 'minimum': 0.03728591284223332, 'action': 'add', 'coordinate': 0}, {'active': [0, 2, 6, 8], 'minimum': -0.10883580963906031, 'action': 'remove', 'coordinate': 8}, {'active': [0, 2, 6], 'minimum': 0.06792132916238725, 'action': 'accept'}]",True,False,4.423544863740858e-17,0.0,0.0018141076332922207,0.002145611747982385,3,0,0.24662401412468743,True,4.423544863740858e-17,0.0018141076332922207,0.0,0.0,False,1107,4.9654280687150276e-11,True
14,B,gaussian_blur,0,0,"[{'active': [0, 2, 6], 'minimum': 0.07624518073509223, 'action': 'accept'}]",True,False,2.6454533008646308e-17,0.0,0.0008850688559378672,0.001238016682895839,3,0,0.10165268485755773,True,2.6454533008646308e-17,0.0008850688559378672,0.0,0.0,False,1024,5.2709059339406394e-11,True
15,A,clean,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.4420372296606027, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.08844113404632893, 'action': 'accept'}]",True,False,3.946495907847236e-17,0.0,0.0012289517626134373,0.01057763176288618,3,0,1.8231177319073422,True,3.946495907847236e-17,0.0012289517626134373,0.0,0.0,True,20000,1.234796552673778e-06,True
15,A,brightness_dark,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.28353245081763156, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.09084385262529407, 'action': 'accept'}]",True,False,1.8214596497756474e-17,0.0,0.001010830612645994,0.004613016428590815,3,0,1.8183122947494121,True,1.8214596497756474e-17,0.001010830612645994,0.0,0.0,True,20000,1.4054926781165156e-06,True
15,A,contrast_low,3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.46782086634230236, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.9065500325849443, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.4296231067795334, 'action': 'accept'}]",True,False,1.734723475976807e-18,0.0,0.0034525155704020712,0.010770270940279802,2,0,2.0,True,1.734723475976807e-18,0.0034525155704020712,0.0,0.0,False,2136,4.3729464493935666e-11,True
15,A,gaussian_noise,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.3883552044887861, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.0254977466415794, 'action': 'accept'}]",True,False,4.7704895589362195e-17,0.0,0.0014663970883036998,0.0077008744759351775,3,0,1.9490045067168413,True,4.7704895589362195e-17,0.0014663970883036998,0.0,0.0,True,20000,3.6779241338637247e-06,True
15,A,gaussian_blur,2,2,"[{'active': [4, 6], 'minimum': 0.45388461418204296, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.28735712132180724, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.49055240148188417, 'action': 'accept'}]",True,False,8.673617379884035e-18,0.0,0.0012977862089244992,0.00883419202312552,2,0,1.9579759601837878,True,8.673617379884035e-18,0.0012977862089244992,0.0,0.0,False,2200,2.7159996474068748e-11,True
15,B,clean,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.4420372296606027, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.08844113404632893, 'action': 'accept'}]",True,False,3.946495907847236e-17,0.0,0.0012289517626134373,0.01057763176288618,3,0,1.8231177319073422,True,3.946495907847236e-17,0.0012289517626134373,0.0,0.0,True,20000,1.234796552673778e-06,True
15,B,brightness_dark,2,2,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.2832843439875266, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': 0.08981426169731774, 'action': 'accept'}]",True,False,1.6479873021779667e-17,0.0,0.0009979166210485068,0.004638629711878989,3,0,1.8203714766053647,True,1.6479873021779667e-17,0.0009979166210485068,0.0,0.0,True,20000,8.39260724749824e-07,True
15,B,contrast_low,3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.466334153329264, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -1.1230173129835694, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.4364757392140656, 'action': 'accept'}]",True,False,1.734723475976807e-18,0.0,0.0037314564631711765,0.011206845853114879,2,0,2.0,True,1.734723475976807e-18,0.0037314564631711765,0.0,0.0,False,2040,4.611711013069453e-11,True
15,B,gaussian_noise,3,3,"[{'active': [4], 'minimum': 1.0, 'action': 'add', 'coordinate': 6}, {'active': [4, 6], 'minimum': 0.40240941999017793, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.012316137633873623, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.47845793855122204, 'action': 'accept'}]",True,False,1.9949319973733282e-17,0.0,0.0013926774806578028,0.007978187548906725,2,0,2.0,True,1.9949319973733282e-17,0.0013926774806578028,0.0,0.0,False,7057,2.5598856367992084e-11,True
15,B,gaussian_blur,2,2,"[{'active': [4, 6], 'minimum': 0.4556204769168225, 'action': 'add', 'coordinate': 2}, {'active': [2, 4, 6], 'minimum': -0.3028261054064804, 'action': 'remove', 'coordinate': 4}, {'active': [2, 6], 'minimum': 0.4891242483981715, 'action': 'accept'}]",True,False,9.540979117872439e-18,0.0,0.001316992753683385,0.008979505205622842,2,0,1.9600762943619447,True,9.540979117872439e-18,0.001316992753683385,0.0,0.0,False,2156,2.7338520336428473e-11,True
16,A,clean,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.03246500397067126, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.12301256030370715, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.011591251041605627, 'action': 'accept'}]",True,False,2.2551405187698492e-17,0.0,0.0003173242447830412,0.00436266134434079,5,0,0.545182325526685,True,2.2551405187698492e-17,0.0003173242447830412,0.0,0.0,False,3541,1.828713291907036e-10,True
16,A,brightness_dark,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': -0.026251422041611672, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 7, 8], 'minimum': 0.06731898754976169, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.010337102081231151, 'action': 'accept'}]",True,False,6.066111155056397e-17,0.0,0.0002560061611097741,0.006114972837557711,5,0,0.5990120754490957,True,6.066111155056397e-17,0.0002560061611097741,0.0,0.0,False,5506,2.9232655185396084e-10,True
16,A,contrast_low,2,2,"[{'active': [1, 4, 6, 7, 8], 'minimum': -0.06820788618210274, 'action': 'remove', 'coordinate': 4}, {'active': [1, 6, 7, 8], 'minimum': -0.0738392590696756, 'action': 'remove', 'coordinate': 7}, {'active': [1, 6, 8], 'minimum': 0.13612982077051874, 'action': 'accept'}]",True,False,3.2526065174565133e-18,0.0,0.000340751702924733,0.0060922013292048546,3,0,0.6848290807009652,True,3.2526065174565133e-18,0.000340751702924733,0.0,0.0,False,780,2.6472657399523314e-11,True
16,A,gaussian_noise,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.03959989864973682, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.07337516390767307, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.02940386770378702, 'action': 'accept'}]",True,False,2.677979366039196e-17,0.0,0.0003550229446224834,0.003868410192057105,5,0,0.6139782529732042,True,2.677979366039196e-17,0.0003550229446224834,0.0,0.0,False,3784,1.910323566001182e-10,True
16,A,gaussian_blur,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.0004150673124093222, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.03405816810931349, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.015800644763985502, 'action': 'accept'}]",True,False,3.8163916471489756e-17,0.0,0.0003005544022220449,0.0026730358839650763,5,0,0.4708942179519665,True,3.8163916471489756e-17,0.0003005544022220449,0.0,0.0,False,4718,2.373321816850904e-10,True
16,B,clean,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.03246500397067126, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.12301256030370715, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.011591251041605627, 'action': 'accept'}]",True,False,2.2551405187698492e-17,0.0,0.0003173242447830412,0.00436266134434079,5,0,0.545182325526685,True,2.2551405187698492e-17,0.0003173242447830412,0.0,0.0,False,3541,1.828713291907036e-10,True
16,B,brightness_dark,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': -0.024033110300029997, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 7, 8], 'minimum': 0.06765629543668136, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.010181141569032949, 'action': 'accept'}]",True,False,1.0462550964485118e-17,0.0,0.0002743293560069958,0.006020926793633901,5,0,0.5952523139528746,True,1.0462550964485118e-17,0.0002743293560069958,0.0,0.0,False,5249,2.7806656976991917e-10,True
16,B,contrast_low,2,2,"[{'active': [1, 4, 6, 7, 8], 'minimum': -0.09112894928159299, 'action': 'remove', 'coordinate': 4}, {'active': [1, 6, 7, 8], 'minimum': -0.055910975327648424, 'action': 'remove', 'coordinate': 7}, {'active': [1, 6, 8], 'minimum': 0.1386571398295475, 'action': 'accept'}]",True,False,2.0599841277224584e-18,0.0,0.0003421802260668922,0.008613116156931756,3,0,0.7726281292457502,True,2.0599841277224584e-18,0.0003421802260668922,0.0,0.0,False,1665,2.67654787222682e-11,True
16,B,gaussian_noise,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.04458919212360928, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.07890763872988023, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.03083528145023201, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,0.00035673538104481653,0.00399864940066912,5,0,0.622291119894878,True,1.1102230246251565e-16,0.00035673538104481653,0.0,0.0,False,3983,2.0112492227220002e-10,True
16,B,gaussian_blur,2,2,"[{'active': [0, 1, 4, 7, 8], 'minimum': 0.006516220346860906, 'action': 'add', 'coordinate': 6}, {'active': [0, 1, 4, 6, 7, 8], 'minimum': -0.03891901248477554, 'action': 'remove', 'coordinate': 4}, {'active': [0, 1, 6, 7, 8], 'minimum': 0.018243110288214695, 'action': 'accept'}]",True,False,4.228388472693467e-17,0.0,0.0002945250223140596,0.0026228247303346137,5,0,0.4605426609086491,True,4.228388472693467e-17,0.0002945250223140596,0.0,0.0,False,4763,2.4032451029221136e-10,True
17,A,clean,0,0,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': 0.009305497132780232, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,1.092843344647414e-05,0.0007195547002155248,7,0,0.2850048059558122,True,1.1102230246251565e-16,1.092843344647414e-05,0.0,0.0,True,20000,0.00010074876851196013,True
17,A,brightness_dark,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.011066970797265714, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.04415134207569488, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.020031412135509533, 'action': 'accept'}]",True,False,2.0925101928970236e-17,0.0,1.5336103434529222e-05,0.0044199082036030825,6,0,0.4940087445774948,True,2.0925101928970236e-17,1.5336103434529222e-05,0.0,0.0,True,20000,0.009879794794778823,True
17,A,contrast_low,0,0,"[{'active': [0, 1, 2, 8], 'minimum': 0.025298890990366855, 'action': 'accept'}]",True,False,3.5683804001929165e-17,0.0,0.0001938361208706876,0.010269418928401702,4,0,0.7112786184293485,True,3.5683804001929165e-17,0.0001938361208706876,0.0,0.0,False,9506,4.896430483292136e-10,True
17,A,gaussian_noise,1,1,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': -0.0025185364560273123, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 6, 8, 9], 'minimum': 0.006868996343413077, 'action': 'accept'}]",True,False,4.819278656698067e-17,0.0,1.2422123840632387e-05,0.0022956708939274,6,0,0.40140639879626594,True,4.819278656698067e-17,1.2422123840632387e-05,0.0,0.0,True,20000,9.98469761076537e-06,True
17,A,gaussian_blur,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.02165973976600174, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.018852651323405693, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.032099613665778765, 'action': 'accept'}]",True,False,2.927345865710862e-17,0.0,2.7482072651516173e-05,0.0017410453578155713,6,0,0.46479861140671797,True,2.927345865710862e-17,2.7482072651516173e-05,0.0,0.0,True,20000,0.0001222297855671961,True
17,B,clean,0,0,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': 0.009305497132780232, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1102230246251565e-16,1.092843344647414e-05,0.0007195547002155248,7,0,0.2850048059558122,True,1.1102230246251565e-16,1.092843344647414e-05,0.0,0.0,True,20000,0.00010074876851196013,True
17,B,brightness_dark,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.010425665915947258, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.03724451197431807, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.01802174468504868, 'action': 'accept'}]",True,False,3.2634485391813683e-17,0.0,1.6317662059907192e-05,0.004947449609915893,6,0,0.4918408190890974,True,3.2634485391813683e-17,1.6317662059907192e-05,0.0,0.0,True,20000,0.008939862410282134,True
17,B,contrast_low,1,1,"[{'active': [1, 2, 8], 'minimum': 0.06333354294330201, 'action': 'add', 'coordinate': 0}, {'active': [0, 1, 2, 8], 'minimum': 0.015486910835257413, 'action': 'accept'}]",True,False,2.0681156440160997e-17,0.0,0.0001769612517041992,0.010383431943373241,4,0,0.7185192394508209,True,2.0681156440160997e-17,0.0001769612517041992,0.0,0.0,False,12354,6.432782362342238e-10,True
17,B,gaussian_noise,1,1,"[{'active': [0, 1, 2, 5, 6, 8, 9], 'minimum': -0.002612993280890502, 'action': 'remove', 'coordinate': 5}, {'active': [0, 1, 2, 6, 8, 9], 'minimum': 0.00641120459446557, 'action': 'accept'}]",True,False,1.5612511283791264e-17,0.0,1.239260598968181e-05,0.0023682886898957894,6,0,0.41251311981455513,True,1.5612511283791264e-17,1.239260598968181e-05,0.0,0.0,True,20000,1.2394146629957081e-05,True
17,B,gaussian_blur,2,2,"[{'active': [0, 1, 2, 3, 8, 9], 'minimum': 0.023138313904094317, 'action': 'add', 'coordinate': 5}, {'active': [0, 1, 2, 3, 5, 8, 9], 'minimum': -0.014632449222950782, 'action': 'remove', 'coordinate': 3}, {'active': [0, 1, 2, 5, 8, 9], 'minimum': 0.032521574995678974, 'action': 'accept'}]",True,False,8.088148206741863e-17,0.0,2.5732785378005205e-05,0.0016341481587258786,6,0,0.4649606481108273,True,8.088148206741863e-17,2.5732785378005205e-05,0.0,0.0,True,20000,0.00016306600153923045,True
18,A,clean,3,3,"[{'active': [0, 5, 6, 9], 'minimum': -0.12116515556965005, 'action': 'remove', 'coordinate': 9}, {'active': [0, 5, 6], 'minimum': -0.07598709433729198, 'action': 'remove', 'coordinate': 5}, {'active': [0, 6], 'minimum': 0.25323898284903906, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.025561227152476277, 'action': 'accept'}]",True,False,1.6479873021779667e-17,0.0,0.0010071503333683367,0.0011174200047893044,3,0,0.05112245430495252,True,1.6479873021779667e-17,0.0010071503333683367,0.0,0.0,False,2215,1.1701528634944225e-10,True
18,A,brightness_dark,0,0,"[{'active': [0, 2, 6], 'minimum': 0.024489794991620177, 'action': 'accept'}]",True,False,1.9949319973733282e-17,0.0,0.0010622700125854547,0.0018969310070793433,3,0,0.18028461507886412,True,1.9949319973733282e-17,0.0010622700125854547,0.0,0.0,False,941,4.45806273841054e-11,True
18,A,contrast_low,1,1,"[{'active': [0, 6], 'minimum': 0.3452622043478051, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6], 'minimum': 0.15618247451186623, 'action': 'accept'}]",True,False,2.5153490401663703e-17,0.0,0.002463724209921527,0.0029989086429830056,3,0,0.31236494902373246,True,2.5153490401663703e-17,0.002463724209921527,0.0,0.0,False,1783,8.257058925487115e-11,True
18,A,gaussian_noise,3,3,"[{'active': [0, 4, 6, 9], 'minimum': -0.1360925125279833, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6], 'minimum': -0.07605781387605322, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6], 'minimum': 0.23085015629088684, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.014085297504107221, 'action': 'accept'}]",True,False,1.1709383462843448e-17,0.0,0.000857064620034622,0.0018350758124034386,3,0,0.1775952844707663,True,1.1709383462843448e-17,0.000857064620034622,0.0,0.0,False,2165,1.139034422337204e-10,True
18,A,gaussian_blur,3,3,"[{'active': [0, 4, 6, 8, 9], 'minimum': -0.21111578099911435, 'action': 'remove', 'coordinate': 9}, {'active': [0, 4, 6, 8], 'minimum': -0.017388995999135796, 'action': 'remove', 'coordinate': 4}, {'active': [0, 6, 8], 'minimum': 0.025176367340663797, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6, 8], 'minimum': 0.043008569294890844, 'action': 'accept'}]",True,False,1.734723475976807e-17,0.0,0.001618919981574813,0.003038315853411081,4,0,0.24410029296925762,True,1.734723475976807e-17,0.001618919981574813,0.0,0.0,False,5388,3.0053926014517174e-10,True
18,B,clean,3,3,"[{'active': [0, 5, 6, 9], 'minimum': -0.12116515556965005, 'action': 'remove', 'coordinate': 9}, {'active': [0, 5, 6], 'minimum': -0.07598709433729198, 'action': 'remove', 'coordinate': 5}, {'active': [0, 6], 'minimum': 0.25323898284903906, 'action': 'add', 'coordinate': 8}, {'active': [0, 6, 8], 'minimum': 0.025561227152476277, 'action': 'accept'}]",True,False,1.6479873021779667e-17,0.0,0.0010071503333683367,0.0011174200047893044,3,0,0.05112245430495252,True,1.6479873021779667e-17,0.0010071503333683367,0.0,0.0,False,2215,1.1701528634944225e-10,True
18,B,brightness_dark,0,0,"[{'active': [0, 2, 6], 'minimum': 0.0218437282880448, 'action': 'accept'}]",True,False,3.165870343657673e-17,0.0,0.0010746604719082957,0.0018411766932823622,3,0,0.18330497604282628,True,3.165870343657673e-17,0.0010746604719082957,0.0,0.0,False,940,4.452517174402537e-11,True
18,B,contrast_low,1,1,"[{'active': [0, 6], 'minimum': 0.3601919730614388, 'action': 'add', 'coordinate': 2}, {'active': [0, 2, 6], 'minimum': 0.16525691313963903, 'action': 'accept'}]",True,False,1.0408340855860843e-17,0.0,0.0026741134321510685,0.003447869811740055,3,0,0.3305138262792783,True,1.0408340855860843e-17,0.0026741134321510685,0.0,0.0,False,1854,8.55984172432045e-11,True
